mz,matrix_avg,sample_avg,ratio,rank
1953.5700517483,1.218249450235972,1.2004493968260141,1.0148278240150674,378
1893.0776808768317,1.1699781188949192,1.158607603403676,1.009813947749027,379
497.4792333258361,2.024091910481192,2.0060278544497785,1.0090048874358044,380
1882.9846603020812,1.179584242582843,1.1700052720619722,1.0081871165382033,381
1978.8190413294346,1.1478993419223593,1.1390720350971257,1.0077495588913579,382
1969.8438145642658,1.1721663014633128,1.1642842549192545,1.0067698635483437,383
127.98262668212253,1.19597374140825,1.189687379865998,1.0052840440634716,384
226.1512241941902,3.3169146575343427,3.302009060331143,1.0045140991215786,385
1936.5730105849582,1.2227571091453668,1.2184975692912912,1.0034957302812326,386
1955.5426290593261,1.2108315115945345,1.2066437727458816,1.0034705668232575,387
1996.8681237253238,1.1511597365988684,1.1475076011749339,1.003182666866008,388
1977.1423506150625,1.1583150955858585,1.1554425062113078,1.0024861370051927,389
1176.703354089171,1.8170240688376145,1.8171471492555908,0.9999322666752887,390
1998.84070103635,1.1297811813636212,1.130302438889948,0.999538832698284,391
